Muy buen producto, bien hecho.	1
Las herramientas del teléfono móvil son una necesidad.	1
Estoy muy impresionado con el trabajo que hizo Motorola en la robustez de este teléfono.	1
Recibí mis pedidos dentro del plazo de envío, todo estaba en buen estado de funcionamiento y, en general, estoy muy emocionado de tener esta fuente.	1
El teléfono es robusto e impermeable.	1
No estoy impresionado con esto y no recomendaría este artículo a nadie.	0
Mi única queja es que el volumen de sonido estándar es un poco bajo incluso cuando se sube a 5 (de 5)	0
¡Gracias de nuevo a Amazon por tener las cosas que necesito a un buen precio!	1
Terminé deslizándolo en el borde de mis pantalones o bolsillos traseros.	1
Tuve que ir a una tienda y compré un nuevo teléfono NOKIA que está funcionando muy bien.	1
¡Funciona genial!.	1
REALMENTE FEO.	0
horrible, tuve que cambiar 3 veces.	0
El escudo de ruido es increible.	1
Ninguna mejora real.	0
Bateria Razr - Buena compra.	1
¡Sigan con el buen trabajo de Amazon!	1
Se niegan a reembolsar o reemplazar.	0
Desafortunadamente, es fácil activarlos accidentalmente con los botones de toque suave si accidentalmente toca el teléfono contra su cara mientras escucha.	0
Así que básicamente tiré mi dinero por la ventana para nada.	0
Gran caso y precio!	1
Todo lo que necesitó fue una gota de aproximadamente 6 pulgadas por encima del mostrador de la cocina y estaba agrietado. No estoy impresionado y no me estoy riendo.	0
El alcance de Bluetooth es bueno: hace unos días dejé mi teléfono en el maletero, recibí una llamada y mantuve la conversación sin ningún problema.	1
Pequeño, elegante, de aspecto impresionante, configuración práctica con amplio espacio de almacenamiento en su lugar.	1
Las orejeras canalizan el sonido directamente a su oído y parecen aumentar el volumen y la claridad del sonido.	1
Ninguno de los nuevos ha funcionado bien.	0
Me alegro de haberlo comprado.	1
He perdido numerosas llamadas por este motivo.	0
Quizás mi teléfono esté defectuoso, pero la gente no puede escucharme cuando uso esto.	0
No compre este producto.	0
Chupado, la mayoría de las cosas no funciona con mi teléfono.	0
Sin cambios, sin burbujas, sin pelar, ni siquiera un rasguño, ¡NADA! No podría estar más feliz con mi nuevo para el Droid.	1
El peor software que se haya usado ... Si pudiera darle a cero estrellas, lo haría.	0
Tratar de hacer una llamada a estos es un ejercicio de frustración.	0
El estuche es una pieza de plástico endeble y no tiene protección frontal ni lateral alguna.	0
Soy dueño de un Jabra Earset y estaba muy contento con él, pero la calidad del sonido, especialmente la saliente, es mejor.	1
Me encanta la cámara, es de muy buena calidad.	1
Gracias por tan gran servicio.	1
Es un paquete total.	1
El vendedor es muy comprensivo y paciente, definitivamente les compraría nuevamente.	1
"Doy Wirefly 1 estrella. Me pondré en contacto con Cingular / AT & T	 E infórmales de esta práctica."	0
¡Está AGRAVANDO!	0
Gran producto por el precio !.	1
Los he comprado para familiares y amigos, y todos disfrutan de su claridad y facilidad de uso.	1
¡Virgin Wireless mola y este pequeño teléfono barato!	1
Nada de eso funciona, simplemente no lo compre.	0
Fangoso, sonido de baja calidad, y la carcasa alrededor del inserto del cable estaba mal pegada y se deslizó.	0
Por favor, no pierdas tu dinero.	0
Con todo, estoy bastante satisfecho con esta compra.	1
Si está buscando un Motorola Headset de buena calidad, siga buscando, no es así.	0
Sin embargo, Plantronincs continúa utilizando el mismo diseño de cargador defectuoso.	0
Resultados decepcionantes.	0
Diseño engorroso.	0
Genial, fue un nuevo paquete, funciona bien, no hay problemas y llegó en menos tiempo de lo que esperaba !!!!	1
Buen producto.	1
¡Es una pieza de mierda!	0
Mi experiencia fue terrible ... Este fue mi cuarto auricular Bluetooth, y aunque fue mucho más cómodo que mi último Jabra (¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡	0
Esto soluciona todos los problemas.	1
Infinitamente peor.	0
Estoy muy feliz	1
No he tenido problemas para acceder a Internet, descargar tonos de timbre o realizar cualquiera de las funciones.	1
"Apenas puedo oírlo y constantemente digo ""¿qué?"""	0
La duración de la batería es altamente inaceptable.	0
Esa compañía es una broma.	0
Hace todo lo que la descripción dice que haría.	1
Debido a que esto sucedía en cada llamada, me vi obligado a dejar de usar este auricular.	0
Funciona muy bien con un cargador de automóvil, especialmente si no puede enchufar dos adaptadores al mismo tiempo.	1
El soporte técnico de Verizon me guió a través de algunos procedimientos, ninguno de los cuales funcionó y terminé teniendo que hacer un restablecimiento completo, eliminando todos mis datos.	0
Calidad de voz, intensidad de la señal, llamadas caídas.	0
"Toca más fuerte que cualquier otro altavoz de este tamaño	 el precio es tan bajo que la mayoría pensaría que la calidad es deficiente, sin embargo, no lo es."	1
Mejor de lo esperado.	1
Se siente mal construido, los menús son difíciles de navegar y los botones están tan hundidos que es difícil presionarlos.	0
La batería está aguantando bien.	1
También es difícil de poner. Recomiendo evitar este producto.	0
Solo lo usé dos días, y no siempre fue fácil escuchar con eso.	0
Conseguí el cargador del auto y ni siquiera después de una semana el cargador se rompió ... Fui a enchufarlo y comenzó a fumar.	0
Sprint - servicio al cliente terrible.	0
Conectado a mi teléfono sin esfuerzo.	1
¡Son tan geniales!	1
Fácil de usar.	1
Mejor que nuevo.	1
Lo que me poseía para conseguir esta basura, no tengo idea ...	0
Pedazo de basura.	0
Un producto bastante bueno.	1
¡Este es un gran teléfono!.	1
Por el precio en Amazon, es un producto excelente, que recomiendo altamente.	1
Su división de Investigación y Desarrollo obviamente sabe lo que están haciendo.	1
El verdadero asesino es el volumen, y por supuesto se está rompiendo.	0
Esos teléfonos están funcionando bien ahora.	1
Estoy más que feliz con este producto.	1
Construcción pobre.	0
Esto es exasperante.	0
En general, recomendaría este teléfono sobre el nuevo Walkman.	1
Sprint cobra por este servicio.	0
Es barato, y se siente y se ve igual de barato.	0
Se ajusta bien a mi oreja y es cómodo.	1
No funciona en Europa o Asia.	0
el hecho de recortar esto en tu cinturón definitivamente te hará sentir como si estuvieses subiendo y bajando 50 centavos.	1
Me gusta el diseño y el aspecto de Jabra entre los auriculares y el 5020 es bastante cómodo de usar las 24 horas del día sin dolor en el oído.	1
Me sorprendió la rápida llegada de las dos baterías de teléfonos celulares LG originales y por una fracción del precio.	1
el peor teléfono de Samsung ... mierda ... este horrible Samsung E715 ... es el peor que he visto nunca.	0
el cargador funcionó durante aproximadamente una semana y luego dejó de cargar completamente mi teléfono.	0
Producto pobre.	0
Sin embargo necesitaba unas mejores instrucciones.	0
Necesita dos manos para operar la pantalla. Esta interfaz de software tiene una década de antigüedad y no puede competir con los nuevos diseños de software.	0
Funcionó muy bien emparejado con un Treo 700w y como un auricular de Skype en mi PC (usando un transceptor Bluetooth USB).	1
Manténgase alejado de este producto y vaya con los bolígrafos originales de reemplazo de Palm, que vienen en un paquete de tres.	0
NO COMPRAR NO COMPRAR SUCKS	0
Este es un gran producto ... seguro que late usando tus dedos !.	1
Además, en serio, no creo que valga la pena por su alto precio.	0
Todos los otros casos que he intentado normalmente se desintegran después de unos pocos meses, pero este parece estar en el largo plazo.	1
Muy decepcionante rendimiento.	0
No cometa el mismo error que yo y, por favor, no compre este teléfono.	0
Este teléfono bien podría ser el peor que he tenido en cualquier marca.	0
El estuche era más o menos un extra que puse originalmente pero luego lo descarté porque me rasguñó la oreja.	0
Recomiendo iGo a cualquier persona con teléfonos celulares / reproductores de mp3 de diferentes marcas en la familia.	1
No te molestes - ve a la tienda.	0
Publiqué comentarios más detallados debajo del teléfono gris o negro, ¡pero tengo el Fire Red y es un gran color!	1
No tuve ningún problema con este artículo y lo pediría de nuevo si fuera necesario.	1
Usted obtiene lo que paga, supongo.	0
No solo el software hizo un gran trabajo, sino que también pude hacer mis propios tonos de llamada de mis CD existentes sin conexión a Internet.	1
Estoy sorprendido de que este sea un cargador de coche de buena calidad y no hay muchas críticas al respecto.	1
Estos son fabulosos!	1
Sin embargo, los auriculares BT actualmente no son buenos para los juegos en tiempo real como los juegos de disparos en primera persona ya que el retraso del audio me confunde.	0
Utilicé bitpim (un programa gratuito que puede encontrar en Internet) para transferir datos al teléfono. El precio del cable fue excelente.	1
Decepcionante accesorio de un buen fabricante.	0
Realizado de forma horrible: sonido entrecortado, débil y eco grave para quienes se encuentran en el otro extremo de la llamada.	0
Muy resistente al viento.	1
Obviamente tienen un servicio al cliente terrible, así que obtienes lo que pagas.	0
No duran para siempre, pero su reemplazo no es demasiado costoso. Es fácil de operar y el sonido es mucho mejor que otros que he probado.	1
Me puse en contacto con la empresa y me dijeron que, aunque la unidad aún estaba en garantía, si no podía presentar el recibo no tenía suerte.	0
¡Linksys debería tener alguna forma de cambiar un teléfono defectuoso por una unidad de renovación o algo así!	0
El teléfono es robusto como todos los teléfonos de la barra de Nokia.	1
Gran telefono	1
Cuando coloqué mi treo en el estuche, no solo no estaba ajustado, sino que había MUCHO espacio adicional en los costados.	0
Estoy complacido.	1
La batería es terrible.	0
Encontré el producto fácil de configurar y usar.	1
El auricular de esto es demasiado grande o demasiado pesado ... sigue cayendo de mi oído.	0
Mierda completa. La calidad del sonido es TERRIBLE.	0
El cargador llegó dentro del plazo prometido, pero no funcionó.	0
No se necesita un auricular, es pequeño y el sonido es genial.	1
Finalmente, después de tres o cuatro veces, el resorte del pestillo se rompió y ya no pude usarlo más en la visera.	0
La parte de manos libres funciona bien, pero luego el auto intenta descargar la libreta de direcciones y el Treo se reinicia. En general, sigo calificando a este dispositivo como alto.	1
Hable acerca de servicio al cliente sin uso.	0
"Se sentía demasiado ligero y ""diminuto""."	0
Esto no se ajusta al Palm Tungsten E2 y se rompió la primera vez que intenté conectarlo.	0
Estoy feliz por esta compra, buena calidad y bajo precio.	1
Me encanta la apariencia de los teléfonos móviles Samsung.	1
Está bien diseñado y es muy fuerte. El azul es un color muy agradable.	1
Hace todo lo que debería y más.	1
No podría recomendar estos más.	0
Buen Sonido.	1
Se ve bien en la foto, pero este caso fue una gran decepción!	0
Mucho menos que la mandíbula con la que iba a reemplazarlo.	1
La instalación fue muy fácil.	1
Es extremadamente lento y tarda una eternidad en hacer algo con él.	0
"Un estudio obligatorio para cualquier persona interesada en los ""peores pecados"" del diseño industrial."	0
Lo primero que sucedió fue que el seguimiento estaba desactivado.	0
Está bien hecho, es fácil de acceder al teléfono y tiene un clip de cinturón práctico y desmontable.	1
Luego tuve que seguir emparejándolo periódicamente ya que de alguna manera seguía cayendo.	0
No se pueden cargar tonos de llamada de un tercero.	0
Bluetooth no funciona, el teléfono se bloquea, las pantallas simplemente parpadean y ahora solo hace llamadas al azar mientras estoy en mi bolsillo bloqueado.	0
Realmente horrible.	0
Funciona bien en mi teléfono celular Motorola 325, y mucho mejor que la batería gastada.	1
El volumen del timbre es REAL realmente bueno (tiene opciones con qué volumen).	1
Y ninguno de los tonos es aceptable.	0
el balance de color de la cámara es horrible.	0
Claramente, este producto no está listo para el horario de máxima audiencia, no me importa lo bien que se vea, si no puedes decir que una llamada está llegando, no vale la pena.	0
Me encantan los tonos de llamada porque son muy optimistas!	1
Abundan las falsificaciones chinas !.	0
Fácil de emparejar con mi celular Samsung.	1
Las instrucciones no explicaban que se pudiera usar un conector de micrófono.	0
Yo recomendaría no comprar este artículo nunca funcionó muy bien.	0
¡Qué pena que tengas que pagar hasta $$$ por mes por el servicio!	0
Funciona bien.	1
El cable USB nokia CA-42 no funcionó con mi teléfono.	0
Sonido claro y nítido.	1
Tengo que usar los auriculares más pequeños provistos, pero se mantiene bastante bien.	1
La queja más grande que tengo es que la batería se agota súper rápido.	0
El diseño podría ser ergonómico en teoría, pero no podría soportar tener esto en mi oído.	0
NO compre si quiere usar la funda.	0
El teléfono también puede tomar excelentes fotos e incluso videos.	1
No te hace ver bien.	0
Debido a que ambos oídos están ocupados, el fondo no distrae en absoluto.	1
Ajuste cómodo: necesita que sus auriculares estén cómodos durante al menos una hora a la vez, si no durante todo el día.	1
Además, el teléfono no parece aceptar nada, excepto los mp3 CBR, preferiblemente grabados por Windows Media Player.	0
No se puede superar el precio de estos.	1
* Viene con una luz fuerte que puedes usar para iluminar las tomas de tu cámara e incluso emitir señales SOS (¡en serio!	1
Ligero y funciona bien.	1
Así que ten cuidado.	0
Me encanta este cable: me permite conectar cualquier dispositivo mini-USB a mi PC.	1
Así que cualquier persona cerca de ti escuchará parte de tu conversación.	0
Esto es genial porque la mayoría de los casos se abren allí permitiendo que la pantalla se raye.	1
Compré este teléfono como reemplazo de mi StarTac y lo he lamentado desde entonces.	0
Parece que en realidad supera a la batería original de China que venía con mi V325i.	1
No se puede almacenar nada excepto números de teléfono a SIM.	0
Dura menos de 30 minutos, si realmente trato de usar el teléfono. Mi esposa tiene el mismo teléfono con el mismo problema.	0
Mala calidad.	0
"Jabra geles para la oreja ""R"" los mejores !."	1
No vale la pena.	0
El teléfono se estrelló por completo y ahora tengo que reemplazarlo.	0
Dejó de funcionar después de haberlo usado durante aproximadamente 18 meses, así que compré otro porque es el mejor auricular que he tenido.	1
Desafortunadamente, no recargará mi iPhone 4s, a pesar de conectarlo desde múltiples fuentes de alimentación (iMac, batería externa, toma de pared, etc.).	0
Fue un gran teléfono.	1
Si simplemente quiere un pequeño teléfono plegable, mire en otro lado, ya que las campanas y silbatos adicionales son mediocres.	0
Buen valor, funciona bien: alimentación a través de USB, automóvil o toma de pared.	1
Mi teléfono no se desliza alrededor de mi auto ahora y el agarre evita que mi teléfono se deslice de mi mano.	1
¡Este es simplemente el MEJOR auricular bluetooth para calidad de sonido!	1
¡Piénsalo cuando planeas tener este! ¡Este es el último teléfono MOTO para mí!	0
"En el lapso de una hora, dos personas exclamaron: ""¿Quién es el nuevo teléfono en la TV?"	1
Siempre he usado auriculares con cable y la libertad de la conexión inalámbrica es muy útil.	1
Este caso ha pasado la marca de un año y, si bien muestra signos de desgaste, es 100% funcional.	1
"Aparte de eso, el cuero es bonito y suave	 el ajuste es muy apretado	 El corte para la cara es una buena forma."	1
Tiene todo lo que necesito y no podría pedir más.	1
Después de recibir y usar el producto por solo 2 días se rompió.	0
Este producto es genial ... hace que el trabajo sea mucho más fácil, puedo ir a la copiadora mientras estoy esperando algo.	1
Ninguno de los tres tamaños que enviaron con el auricular quedaría en mis oídos.	0
T-Mobile tiene el mejor servicio al cliente en cualquier lugar.	1
Llegó rápidamente y mucho menos costoso que otros vendidos.	1
Hemos intentado 2 unidades y ambas fallaron en 2 meses .. Pros	0
Proporciona una buena protección y se ve elegante, también.	1
Krussel siempre bien.	1
El sitio web tracfone es fácil de usar y hace que sea fácil de activar, etc.	1
El diseño es muy bueno.	1
I gran recepción todo el tiempo.	1
Recomendaría altamente este producto.	1
No se pudo usar la unidad con lentes de sol, ¡no es bueno en Texas!	0
No funciona la mayor parte del tiempo con mi Nokia 5320.	0
Comprado principalmente para el cargador, que se rompió poco después de la compra.	0
Si te gusta un zumbido fuerte para anular todas tus conversaciones, ¡este teléfono es para ti!	0
Fantástica compra y obtendrás otra vez por lo que sea mi próximo teléfono	1
Manténgase alejado de esta tienda, tenga cuidado.	0
Este altavoz de manos libres para teléfono BlueAnt Supertooth es IMPRESIONANTE.	1
No encaja.	0
.... El artículo llegó rápidamente y funciona muy bien con mi teléfono slider Metro SCH Samsung-r450 de Metro PCS y Sony Premium Sound en tapones para los oídos.	1
Es liviano, tiene una gran capacidad de batería y es muy cómodo de usar durante períodos de tiempo un tanto prolongados.	1
decepcionante.	0
Blue Ant es fácil de usar.	1
Barato, pero bueno, funcionó ... Me sorprendió gratamente dado el bajo costo de este artículo.	1
La cámara del teléfono se puede usar como recogedor cuando está en interiores ... Prefiero usar un desechable en lugar de esto.	0
Luego, unos días después, una bocanada de humo salió del teléfono mientras estaba en uso.	0
Es muy conveniente y fácil de usar: hace el trabajo y hace que el viaje en auto sea mucho más suave.	1
El nano lo dijo. Mi hijo estaba decepcionado.	0
La calidad del sonido es excelente también.	1
Es el mejor auricular que he usado.	1
No lo recomendaría.	0
Han existido durante años y tienen la más alta calidad de protector de pantalla antirreflejos que he encontrado hasta la fecha.	1
Justo lo que quería.	1
Este modelo en particular no funcionaría con mi teléfono inteligente Motorola Q.	0
no funcionará bien o al menos para mí.	0
"además se siente & amp	 Parece que el teléfono es todo plástico liviano y barato."	0
"Pero ahora que está ""fuera de garantía"", vuelven a ocurrir los mismos problemas. Línea de fondo ... ponga su dinero en otro lugar ... Cingular no lo admitirá."	0
Realmente quería que el Plantronics 510 fuera el correcto, pero tiene demasiados problemas para mí. Lo bueno	0
Buen producto.	1
Nítido y claro.	1
Después de la primera carga siguió muriendo después de 12 minutos.	0
Plástico MUY barato, cruje como un viejo suelo de madera.	0
Recibo una recepción absolutamente horrible en mi apartamento, donde con otros teléfonos no he tenido este problema.	0
La recepción ha sido en general buena.	1
Excelente sonido, duración de la batería y discreto para arrancar !.	1
¡Gran bluetooth !.	1
Recomiendo encarecidamente este caso.	1
VALE LA PENA.	1
Esta es una gran cosa.	1
Después de que mi teléfono tenía alrededor de un año, se estaba rompiendo lentamente a pesar de mucho cuidado por mi parte.	0
Lamento haber hecho esta compra.	0
Los compré con la esperanza de poder ajustar mejor mis auriculares Bluetooth, pero estas cosas me hacían imposible de usar.	0
Treo y T-Mobile se negaron a reemplazarlo nuevamente y me obligaron a comprar otro teléfono sin ningún tipo de descuento por actualización.	0
¡Fue horrible!.	0
No creo que lo sostuviera demasiado seguro en tu cinturón.	0
Esto permite la posibilidad de doble reserva para la misma fecha y hora después de la primera.	0
Trabajan unas 2 semanas y luego se rompen.	0
Es fácil de usar y me gusta.	1
Es una gran herramienta para el entretenimiento, la comunicación y la administración de datos. ¡Oh, asegúrese de usar ActiveSync 4.2 para obtener resultados óptimos de sincronización de datos!	1
No puedo usar este caso porque el olor es desagradable.	0
NO LO QUE QUERÍA.	0
Tengo 2 de estos casos y pediría otro.	1
Gran teléfono	1
Compré esta batería con un cupón de Amazon y estoy muy feliz con mi compra.	1
El acceso a internet estaba bien, es el caso raro que funcionó.	0
Perfecto para la PS3.	1
Plus de cinco estrellas, más.	1
Una ganga de buena calidad. Compré esto después de que compré un cheapy de Big Lots que sonaba horrible y la gente en el otro extremo no podía escucharme.	1
$ 50 por el desagüe.	0
Intenté hablar muy fuerte, pero gritar en el teléfono envejece y aún me dijeron que no era genial.	0
Bien, funciona bien.	1
Por el precio esto fue una gran oferta.	1
¡Gran precio, también!	1
Si hay viento, es completamente inútil.	0
Sí, es brillante en la parte frontal, ¡y me encanta!	1
No funciona.	0
Al principio pensé que estaba haciendo un buen negocio a $ 7.44, hasta que lo conecté a mi teléfono (V3c Razr).	0
La recepción a través de este auricular es excelente.	1
2 pulgares arriba a este vendedor	1
Tengo un teléfono Verizon LG y funcionan bien juntos, buena recepción y alcance que supera los 20 pies de la línea de visión.	1
Descripción inadecuada .... Tuve que devolverla.	0
# 1 Funciona - # 2 Es cómodo.	1
La vida de carga de la batería es bastante larga.	1
Los Jabra EarGels se adaptan muy bien a mis oídos.	1
La batería no tiene vida.	0
Lo comprobé en todas partes y no hay ninguna característica que sea realmente decepcionante.	0
El producto es exactamente como se describe.	1
Obtiene una señal cuando otros teléfonos de Verizon no lo harán.	1
No hace el trabajo	0
Yo lo recomendaría.	1
Planea ordenar de ellos una y otra vez.	1
"Dicho esto, para un teléfono, la cámara es muy agradable	 muchos efectos geniales para jugar, y el video es decente también."	1
Estoy muy satisfecho con este teléfono celular desde el primer día.	1
Siguen mejorando y mejorando (esta es mi tercera y también he tenido numerosas Palms).	1
Incómodo de usar y poco fiable.	0
El tiempo de envío también fue muy rápido!	1
No tan bueno como esperaba.	0
Buen caso !.	1
No funciona	0
Muy buen producto.	1
Desafortunadamente, no funcionó.	0
Los tres se rompieron dentro de los dos meses de uso.	0
no lo compre	0
Mi padre tiene el V265, y la batería se está muriendo.	0
Sin embargo, las almohadillas se desprenden fácilmente y después de solo una semana perdí una.	0
Las llamadas se caen, el teléfono se enciende y se apaga a voluntad, la pantalla se pone en negro y, lo peor de todo, deja de sonar de forma intermitente.	0
Horrible, horrible protector.	0
Tampoco me gusta este Nokia.	0
Llegar a la fila inferior es incómodo, y las teclas de envío y finalización no están donde espero que estén.	0
Compré este teléfono celular Nokia hace unas semanas y fue una pesadilla.	0
Tomaría mucho tiempo describir lo mala que ha sido mi experiencia de servicio al cliente con Amazon.	0
la única cosa MUY decepcionante fue que NO HABÍA ALTAVOZ !!!!	0
Terrible .. Mi coche no aceptará este cassette.	0
El producto es inútil, ya que no tiene suficiente corriente de carga para cargar los 2 teléfonos celulares con los que planeaba usarlo.	0
No es lo que dice que es.	0
Manténgase alejado de la Q !.	0
Usado y sucio.	0
Servicio muy poco fiable de T-mobile!	0
No es lo suficientemente bueno para el precio.	0
Compré dos de ellos y ninguno cobrará.	0
Se ve muy bien.	1
Esta es una excelente herramienta, especialmente cuando se combina con la respuesta automática de su teléfono.	1
He leído las reseñas de otros aquí pero no he tenido ningún problema con eso.	1
Estos productos cubren el importante sensor de luz sobre la salida de la oreja.	0
Cómodo en mi mano.	1
Simplemente no funciona.	0
Fiabilidad pobre.	0
(¡Funciona!)	1
Si tomo una foto, la batería deja caer una barra y comienza a sonar, avisándome que está muerta.	0
Producto terrible, y desperdicio de dinero!	0
La última vez comprando de ti.	0
Fue un desperdicio de mi dinero.	0
Hasta ahora ha funcionado como un encanto.	1
Solo lo he tenido durante unas semanas, pero hasta ahora, todo bien.	1
Pero, en cualquier caso, lo mejor es que puede descargar estas imágenes a su computadora portátil mediante IR, o incluso enviarlas desde su computadora portátil al teléfono.	1
Recomendaría este artículo.	1
"Ha sido mi auricular de elección durante años. Gran sonido	 buen volumen Buena cancelación de ruido."	1
Buen caso, se siente bien en tus manos.	1
El artículo recibido fue falsificado.	0
Realmente muy bien ... Hasta ahora, probablemente el mejor auricular BT que he tenido.	1
Funciona bien.	1
Recibí mis auriculares a tiempo y me alegré.	1
Me complació mucho ver que podía reemplazar mi funda giratoria de mi Blackberry.	1
Mi hermana también tiene uno y le encanta.	1
Buena calidad.	1
Esta es, con mucho, la peor compra que he hecho en Amazon.	0
Excelente auricular de doble uso.	1
¡Excelente!.	1
No funciona para escuchar música con el cingular 8125.	0
Parece completamente seguro, tanto sujetando mi cinturón como manteniendo el iPhone dentro.	1
La línea Bottowm ... otro truco barato y sin valor de Sprint.	0
Tener problemas con el volumen.	0
Lo único bueno es que cabe cómodamente en orejas pequeñas.	1
ADVERTENCIA - NO COMPRAR !!.	0
Estoy emparejando esto con mi iPhone, y no podría estar más feliz con él hasta ahora.	1
Cuando se abre, la conexión de la batería se interrumpe y el dispositivo se apaga.	0
No quería que el clip pasara por encima de mi oreja, causando incomodidad.	0
Los mejores auriculares nunca !!!.	1
No confíe en su sitio web y no espere ningún apoyo útil.	0
Fue tan fuerte. Me alegra decir que Plantronics 510 mantiene una conexión perfecta con mi celular y no estática durante el uso normal.	1
El altavoz es de baja calidad, por lo que los tonos de llamada suenan muy baratos.	0
Se adapta cómodamente, viene con tres tamaños de puntas de auriculares.	1
Excelente producto por el precio.	1
Mala recepción.	0
Este producto es muy alta calidad chino MIERDA !!!!!!	0
Era bastante cómodo en el oído.	1
Gran telefono	1
No compres este producto - ¡Falla !.	0
Todo sobre este producto es incorrecto. Primero	0
El emparejamiento de los dos dispositivos fue tan fácil que apenas tomó un par de minutos antes de comenzar a hacer llamadas con la función de marcación por voz.	1
Esto fue completamente confuso al principio, lo que me hizo perder un par de contactos muy, muy importantes.	0
Terrible titular del teléfono.	0
Los recortes y botones se colocan perfectamente.	1
Me encanta poder usar un auricular tanto por línea terrestre como por celular.	1
El problema es que los bucles están hechos de material débil y se rompen fácilmente.	0
No es tan guapo como la imagen de AMAZON lo hace ver.	0
Pero a pesar de estos pocos defectos, este caso es de una calidad excepcional y bien vale la pena los costos adicionales de poseer un producto OEM oficial.	1
¿Qué tan estúpido es eso?	0
Puedo escuchar mientras estoy conduciendo en el auto, y por lo general ni siquiera tengo que ponerlo en el nivel más alto.	1
Vendedor enviado rápidamente y mucho más barato que los competidores.	1
Buen espectáculo, Samsung.	1
Así que compré unos 10 de estos y ahorré mucho dinero.	1
Siempre se apaga y emite un pitido pitido pitido luego dice que la señal falló.	0
No pude entenderlo	0
Mi teléfono sonaba bien (no muy bien, está bien), pero el teléfono de mi esposa era casi totalmente ininteligible, no podía entender ni una palabra al respecto.	0
Así que tuve que sacar la batería del teléfono para volver a armarla y luego reiniciarla.	0
Mientras logré doblar el resorte de la hoja en su lugar, el metal ahora tiene suficiente tensión que se romperá en la próxima gota.	0
Estampado de leopardo es maravillosamente salvaje !.	1
Funciona para mi.	1
Saggy, disquete pieza de chatarra.	0
Mucho mejor que las cajas de plástico duro.	1
También tenía un nuevo problema.	0
Feliz hasta ahora !.	1
buen teléfono	1
Funciona bien	1
Motorola finalmente consiguió la calidad de voz de un auricular bluetooth correcto.	1
Pierde la conexión con el teléfono incluso cuando está a un par de pies entre los dos.	0
Pero es genial, realmente lo recomendaría.	1
Hace que sea más fácil mantenerse al día con mi bluetooth cuando no lo estoy usando.	0
Como he dicho anteriormente ... ¡BONITO DE UTILIDAD!	0
Nunca lo conseguí !!!!!	0
Este par de auriculares es lo peor que he tenido en cuanto a sonido.	0
[...] por el desagüe debido a un chasquido débil!	0
No carga el teléfono Cingular (ATT) 8525.	0
"Obtiene minutos adicionales para que pueda realizar la llamada y no cortarse ""."	1
Sin embargo, después de aproximadamente un año, la tapa de la plataforma comenzó a aflojarse y tambalearse y, finalmente, mi pantalla se volvió negra y no pude recibir ni hacer llamadas.	0
Seguí atrapando el cable en el asiento y tuve que sacar el teléfono para apagarlo.	0
El auricular cumple mis requisitos, por lo que estoy satisfecho con mi compra.	1
Logitech Bluetooth Headset es un 10 !.	1
Me gusta el hecho de que descanse ligeramente contra tu oído, en lugar de dentro.	1
Muchos sitios web han calificado a este como un muy buen teléfono y yo también.	1
He probado estos cables con mi computadora y mi iPod y funciona bien.	1
El micrófono allí es una broma, y ​​el volumen es bastante bajo.	0
Los estoy devolviendo.	0
No mantengo una conexión con la computadora mientras está en mi regazo.	0
Es fácil de encender y apagar cuando está en el automóvil y los controles de volumen son bastante accesibles.	1
He tenido la mía durante aproximadamente un año y estas navidades compré algunas para el resto de la familia.	1
De lo contrario, fácil de instalar y utilizar, sonido claro.	1
bonito cuero	1
Tuve que comprar un estuche diferente.	0
Es una alegría de usar.	1
Muy decepcionado con esta empresa.	0
Muy satisfecho con eso.	1
No me cobró por mí.	0
Este es el teléfono para 2005 ... ¡Acabo de comprar mi S710a y todo lo que puedo decir es WOW!	1
Los botones son demasiado pequeños.	0
Sólo con leer las especificaciones solo te hace decir WOW.	1
Me encanta .. Gran brazalete.	1
Realmente me gusta este producto sobre el Motorola porque es más claro en el auricular y el micrófono.	1
Sin embargo, los teclados son tan pequeños que a veces llego a los botones equivocados.	0
Cambié el sony ericson z500a por esto y estoy muy contento con esa decisión.	1
Quedé muy impresionado con el precio de los casos.	1
También hace que sea más fácil aferrarse a.	1
Uso este producto en un centro de control de motores en el que hay una gran cantidad de zumbidos de alto voltaje del equipo, ¡y funciona muy bien!	1
Es bastante facil	1
No puedo hacer llamadas en ciertos lugares.	0
sin embargo, mi chica se quejó de que alguna vez el teléfono no se despierta como lo hace el teléfono normal.	0
Aunque un estilo hermoso.	1
Esta compañía me cobró una tarifa de reposición y aún no me devolvió mi reembolso.	0
Estoy tratando de devolverlo para un reembolso.	0
Lo conecté solo para descubrir que ninguna cosa funcionaba.	0
Producto excelente.	1
La pieza del auricular se rompe fácilmente.	0
Producto malísimo.	0
Este teléfono se esfuerza mucho por hacer todo, pero falla en su capacidad de ser un teléfono.	0
Es el mejor cargador que he visto en el mercado hasta ahora.	1
¡EL TELÉFONO MÁS DULCE!	1
:-) Oh, el cargador parece funcionar bien.	1
Se ajusta de manera tan segura que el gancho para la oreja ni siquiera necesita ser usado y el sonido se dirige mejor a través del canal auditivo.	1
No hay suficiente volumen.	0
Problema de eco .... muy insatisfactorio	0
